site_id,site_name,site_toponym,site_x_coordinate,site_y_coordinate,report_id,report_site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,184,Terra nigra plate,Holwerda 81,Holwerda 81,Terra nigra plate,2,-30,70,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Holwerda 81 2 3
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,184,Handmade cork urn,Holwerda 94,kurkurn Holwerda 94,Handmade cork urn,2,-100,80,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,kurkurn Holwerda 94 2 3
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,185,Coated ware beaker,Stuart 1,Stuart 1,Coated ware beaker,5,40,110,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Stuart 1 5 7
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,185,Coated ware beaker,Stuart 2,Stuart 2,Coated ware beaker,1,70,200,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Stuart 2 1 1
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,185,Color-coated beaker,Niederbieber 32,Niederbieber 32,Color-coated beaker,1,150,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Niederbieber 32 1 4
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,185,Coarse ware bowl,Brunsting 9,Brunsting 9,Coarse ware bowl,2,100,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,techniek C Brunsting 9 2
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,185,Color-coated beaker,Niederbieber 33,Niederbieber 33,Color-coated beaker,1,150,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,techniek C/D Niederbieber 33 1 9
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,185,Color-coated beaker,Niederbieber 33,Niederbieber 33,Color-coated beaker,18,150,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,techniek D Niederbieber 33 18 47
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,185,Color-coated beaker,Niederbieber 33,Argonne Niederbieber 33,Color-coated beaker,2,150,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Argonne Niederbieber 33 2 26
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,185,Color-coated beaker,Niederbieber 32,Niederbieber 32,Color-coated beaker,1,150,300,claude+typology,present,10,Explicitly described as Niederbieber 32 beaker in the text.,10,Explicitly found at Kerkrade-Holzkuil with find number vnr 2550.,10,dated from typology code (only as certain as the identification),10,Op de Holzkuil is een nagenoeg complete beker van dit type aangetroffen (afb. 6.10).
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,186,Colour-coated ware motto beaker,,spreukbeker,Colour-coated ware motto beaker,1,250,300,claude_text,present,9,Explicitly described as spreukbeker in the text.,10,Explicitly found at Kerkrade-Holzkuil with find number vnr 871.,8,date read from the passage,9,Op een exemplaar van de Holzkuil is de letter 'B' nog net zichtbaar (afb. 6.11). Deze spreukbeker met de letter 'B' is vervaardigd in techniek D.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,187,Smooth-walled jug,Niederbieber 62,Niederbieber 62,Smooth-walled jug,1,100,300,claude+typology,present,10,Typology code explicitly given in the table and described in text.,10,Listed in the finds table for Kerkrade-Holzkuil.,10,dated from typology code (only as certain as the identification),10,Niederbieber 62 1 1
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,187,Smooth-walled jug,Niederbieber 63,Niederbieber 63,Smooth-walled jug,1,150,300,claude+typology,present,10,Typology code explicitly given in the table.,10,Listed in the finds table for Kerkrade-Holzkuil.,10,dated from typology code (only as certain as the identification),10,Niederbieber 63 1 1
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,187,Smooth-walled jug,Stuart 110A,Stuart 110A,Smooth-walled jug,3,70,250,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Stuart 110A 3 9
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,187,Smooth-walled jug,Stuart 110B,Stuart 110B,Smooth-walled jug,3,70,250,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Stuart 110B 3 5
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,187,Smooth-walled small jug,Stuart 129,Stuart 129,Smooth-walled small jug,1,70,250,claude+typology,present,10,Typology code explicitly given in the table.,10,Listed in the finds table for Kerkrade-Holzkuil.,10,dated from typology code (only as certain as the identification),10,Stuart 129 1 87
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Color-coated beaker,Niederbieber 33,beker van het type Niederbieber 33,Color-coated beaker,,150,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Described as the most common beaker found at the site.,0,dated from typology code (only as certain as the identification),3,De beker van het type Niederbieber 33 is veruit de meest voorkomende beker. Het is een algemene vorm in de 3e eeuw.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Color-coated beaker,Niederbieber 33,geverfde bekers met een metaalglans en afkomstig uit de Argonnen (type Niederbieber 33),Color-coated beaker,,150,300,claude+typology,present,10,Explicitly named as Argonne metallic-gloss painted beakers of type Niederbieber 33.,9,Stated as found in the cellar context.,10,dated from typology code (only as certain as the identification),10,Ook geverfde bekers met een metaalglans en afkomstig uit de Argonnen behoren tot deze wat latere periode (type Niederbieber 33).
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,rough-walled Nijmegen pottery,Holwerda 66,late terra nigra deukbeker van het type Holwerda 66,rough-walled Nijmegen pottery,,-20,120,claude+typology,present,10,Explicitly named with typology code Holwerda 66.,9,Fragments explicitly found in the cellar.,10,dated from typology code (only as certain as the identification),10,fragmenten aangetroffen van een late terra nigra deukbeker van het type Holwerda 66 (eveneens gelijk aan het type Niederbieber 33)
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Colour-coated beaker,,beker in techniek B,Colour-coated beaker,1,90,180,claude_text,present,9,Explicitly described as a colour-coated beaker in technique B with date.,9,Explicitly found in C6.,8,date read from the passage,9,"De geverfde waar betreft een beker in techniek B, die dateert uit 90-180 na Chr."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Terra sigillata cup,Dragendorff 27,bakje van het type Dragendorff 27,Terra sigillata cup,1,15,200,claude+typology,present,10,Explicitly named with typology Dragendorff 27 and date range.,9,Explicitly found in C6 as one of the two East Gaulish sherds.,10,dated from typology code (only as certain as the identification),10,Eén hiervan is van een bakje van het type Dragendorff 27 dat uit ca. 100-160 dateert.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Color-coated beaker,Niederbieber 32,geverfde beker van het type Niederbieber 32,Color-coated beaker,1,150,300,claude+typology,present,10,Explicitly named with typology Niederbieber 32.,9,Found between outer walls of C6 and building A.,10,dated from typology code (only as certain as the identification),10,Het gaat om een geverfde beker van het type Niederbieber 32 en ruwwandige kookpotten van het type Niederbieber 89 en Stuart 201B.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Coarse ware cooking pot,Niederbieber 89,ruwwandige kookpotten van het type Niederbieber 89,Coarse ware cooking pot,,150,300,claude+typology,present,10,Explicitly named with typology Niederbieber 89.,9,Found between outer walls of C6 and building A.,10,dated from typology code (only as certain as the identification),10,ruwwandige kookpotten van het type Niederbieber 89 en Stuart 201B
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Terra sigillata decorated bowl,Dragendorff 37,Dragendorff 37 (vnr 1176),Terra sigillata decorated bowl,1,70,300,claude+typology,present,10,Explicitly named with typology Dragendorff 37 and find number.,10,Explicitly found in the porticus B5/C5 with find number 1176.,10,dated from typology code (only as certain as the identification),10,"alleen de fragmenten van de reeds beschreven Dragendorff 37 (vnr 1176), met een voorstelling van Diana met hond"
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Coarse ware cooking pot,Niederbieber 89,kookpot van het type Niederbieber 89,Coarse ware cooking pot,1,150,300,claude+typology,present,10,Explicitly named with typology Niederbieber 89 and date range.,9,Rim fragment explicitly found in C13.,10,dated from typology code (only as certain as the identification),10,Een ruwwandig randfragment heeft onderdeel uitgemaakt van een kookpot van het type Niederbieber 89 (150-270 na Chr.).
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Smoked ware,,gesmookte waar,Smoked ware,,125,300,claude_text,present,3,"Tentative identification as smoked ware, explicitly uncertain due to fire damage.",7,Sherds found in C8 but identification uncertain due to fire damage.,8,date read from the passage,6,Een groepje scherven is mogelijk van gesmookte waar (midden 2e eeuw en 3e eeuw) maar vanwege de aantasting veroorzaakt door de hitte van de brand is dit niet zeker.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Coarse ware cooking pot,Niederbieber 89,dekselgeulpot van het type Niederbieber 89,Coarse ware cooking pot,1,150,300,claude+typology,present,10,Explicitly named with typology Niederbieber 89.,10,"Explicitly found in C8, many fragments from one vessel.",10,dated from typology code (only as certain as the identification),10,Veel fragmenten ruwwandig aardewerk zijn afkomstig van één dekselgeulpot van het type Niederbieber 89.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Coarse ware bowl,Niederbieber 104,kom van het type Niederbieber 104,Coarse ware bowl,1,100,300,claude+typology,present,10,Explicitly named with typology Niederbieber 104.,9,Explicitly found in C8.,10,dated from typology code (only as certain as the identification),10,Verder is nog een kom van het type Niederbieber 104 en een aantal deksel fragmenten ruwwandige waar gevonden.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Terra sigillata decorated bowl,Dragendorff 37,kom van het type Dragendorff 37,Terra sigillata decorated bowl,1,70,300,claude+typology,present,10,Explicitly named with typology Dragendorff 37.,9,Burnt sherd explicitly found in C8.,10,dated from typology code (only as certain as the identification),10,Een verbrande terra sigillata scherf behoorde tot een kom van het type Dragendorff 37.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Color-coated beaker,Niederbieber 30,beker van het type Niederbieber 30,Color-coated beaker,1,130,300,claude+typology,present,10,Explicitly named with typology Niederbieber 30 and start date.,9,Explicitly found in C9.,10,dated from typology code (only as certain as the identification),10,één in techniek C. Deze laatste is afkomstig van een beker van het type Niederbieber 30 en dateert vanaf 175 na Chr.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Coarse ware cooking pot,Niederbieber 89,kookpot met dekselgeul van type Niederbieber 89,Coarse ware cooking pot,1,150,300,claude+typology,present,10,Explicitly named with typology Niederbieber 89.,9,Explicitly found in C11.,10,dated from typology code (only as certain as the identification),10,De ruwwandige scherven behoren onder andere tot een kookpot met dekselgeul van type Niederbieber 89.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Colour-coated beaker,,geverfde bekers in techniek B,Colour-coated beaker,,101,200,period_term,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in C12.,8,period word in the find's own quote,6,Ruimte C12 (het triclinium) bevatte scherven van geverfde bekers in techniek B en een bord in techniek A uit de 2e eeuw.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Colour-coated plate,,bord in techniek A,Colour-coated plate,1,101,200,claude_text,present,9,Explicitly described as a plate in technique A dated to the 2nd century.,9,Explicitly found in C12.,8,date read from the passage,9,een bord in techniek A uit de 2e eeuw
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Coarse ware bowl,Niederbieber 104,kom van het type Niederbieber 104,Coarse ware bowl,1,100,300,claude+typology,present,10,Explicitly named with typology Niederbieber 104.,9,Explicitly found in C12.,10,dated from typology code (only as certain as the identification),10,Ruwwandige waar is vertegenwoordigd door een kom van het type Niederbieber 104
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,216,Mortarium,Stuart 149,wrijfschaal met horizontale rand van het type Stuart 149,Mortarium,1,40,260,claude+typology,present,10,Explicitly named with typology Stuart 149.,9,Explicitly found in C12.,10,dated from typology code (only as certain as the identification),10,de dikwandige waar bestaat uit een fragment van een wrijfschaal met horizontale rand van het type Stuart 149
